defect_id,defect_date,line_id,model_id,process,defect_type,defect_count,severity,rework_status
D002635,2026-06-10,L002,M003,焊装,焊缝气孔,2,中,已返修
D002636,2026-06-10,L002,M004,焊装,零件错位,2,中,已返修
D002637,2026-06-10,L003,M003,总装,内饰装配偏差,1,高,返修中
D002638,2026-06-10,L003,M003,总装,螺栓扭矩不足,3,中,已返修
D002639,2026-06-10,L004,M002,涂装,颗粒点,2,高,已返修
D002640,2026-06-10,L004,M001,涂装,颗粒点,2,中,已返修
D002641,2026-06-10,L005,M006,总装,线束松动,4,低,已返修
D002642,2026-06-10,L005,M006,总装,螺栓扭矩不足,2,低,返修中
D002643,2026-06-10,L006,M006,焊装,零件错位,2,中,已返修
D002644,2026-06-10,L006,M006,焊装,零件错位,3,中,已返修
D002645,2026-06-10,L007,M008,总装,内饰装配偏差,1,低,已返修
D002646,2026-06-10,L007,M007,总装,线束松动,1,高,已返修
D002647,2026-06-10,L008,M004,检测,电控报警,2,低,已返修
D002648,2026-06-10,L008,M003,检测,制动检测异常,3,低,返修中
D002649,2026-06-10,L008,M003,检测,电控报警,1,中,已返修
D002650,2026-06-11,L001,M002,总装,螺栓扭矩不足,4,低,已返修
D002651,2026-06-11,L001,M001,总装,内饰装配偏差,2,低,已返修
D002652,2026-06-11,L002,M003,焊装,焊点虚焊,8,高,返修中
D002653,2026-06-11,L002,M003,焊装,焊缝气孔,3,中,待确认
D002654,2026-06-11,L002,M004,焊装,焊点虚焊,2,低,已返修
D002655,2026-06-11,L003,M004,总装,内饰装配偏差,2,低,已返修
D002656,2026-06-11,L003,M003,总装,内饰装配偏差,3,中,返修中
D002657,2026-06-11,L003,M003,总装,线束松动,1,中,已返修
D002658,2026-06-11,L004,M001,涂装,色差,1,中,返修中
D002659,2026-06-11,L004,M002,涂装,色差,1,低,已返修
D002660,2026-06-11,L005,M005,总装,内饰装配偏差,1,中,已返修
D002661,2026-06-11,L005,M005,总装,内饰装配偏差,2,低,已返修
D002662,2026-06-11,L006,M006,焊装,零件错位,2,低,返修中
D002663,2026-06-11,L006,M005,焊装,焊点虚焊,4,低,已返修
D002664,2026-06-11,L007,M007,总装,线束松动,2,中,已返修
D002665,2026-06-11,L007,M007,总装,螺栓扭矩不足,3,中,已返修
D002666,2026-06-11,L008,M007,检测,密封性异常,1,低,已返修
D002667,2026-06-11,L008,M007,检测,密封性异常,3,低,已返修
D002668,2026-06-11,L008,M007,检测,电控报警,1,中,已返修
D002669,2026-06-12,L001,M001,总装,螺栓扭矩不足,3,低,待确认
D002670,2026-06-12,L001,M001,总装,线束松动,5,中,返修中
D002671,2026-06-12,L002,M003,焊装,焊点虚焊,14,高,已返修
D002672,2026-06-12,L002,M003,焊装,焊点虚焊,10,高,已返修
D002673,2026-06-12,L003,M003,总装,内饰装配偏差,2,低,已返修
D002674,2026-06-12,L003,M003,总装,线束松动,4,中,已返修
D002675,2026-06-12,L004,M001,涂装,颗粒点,2,高,已返修
D002676,2026-06-12,L004,M001,涂装,颗粒点,3,低,已返修
D002677,2026-06-12,L005,M006,总装,内饰装配偏差,1,低,已返修
D002678,2026-06-12,L005,M006,总装,线束松动,2,中,已返修
D002679,2026-06-12,L006,M005,焊装,零件错位,2,低,已返修
D002680,2026-06-12,L006,M005,焊装,焊点虚焊,1,低,已返修
D002681,2026-06-12,L007,M007,总装,内饰装配偏差,3,低,已返修
D002682,2026-06-12,L007,M007,总装,螺栓扭矩不足,3,高,已返修
D002683,2026-06-12,L008,M008,检测,密封性异常,2,中,已返修
D002684,2026-06-12,L008,M007,检测,制动检测异常,2,低,已返修
D002685,2026-06-13,L001,M001,总装,内饰装配偏差,2,低,待确认
D002686,2026-06-13,L001,M001,总装,螺栓扭矩不足,2,低,返修中
D002687,2026-06-13,L002,M003,焊装,焊点虚焊,8,高,返修中
D002688,2026-06-13,L002,M003,焊装,焊缝气孔,6,中,待确认
D002689,2026-06-13,L002,M004,焊装,焊缝气孔,2,中,已返修
D002690,2026-06-13,L003,M003,总装,线束松动,2,低,返修中
D002691,2026-06-13,L003,M004,总装,螺栓扭矩不足,1,高,已返修
D002692,2026-06-13,L004,M002,涂装,颗粒点,1,低,已返修
D002693,2026-06-13,L004,M001,涂装,颗粒点,1,中,已返修
D002694,2026-06-13,L005,M006,总装,内饰装配偏差,2,低,已返修
D002695,2026-06-13,L005,M006,总装,线束松动,3,中,已返修
D002696,2026-06-13,L006,M006,焊装,焊缝气孔,1,中,返修中
D002697,2026-06-13,L006,M005,焊装,焊点虚焊,2,低,返修中
D002698,2026-06-13,L007,M007,总装,线束松动,1,中,已返修
D002699,2026-06-13,L007,M007,总装,内饰装配偏差,1,中,已返修
D002700,2026-06-13,L008,M006,检测,制动检测异常,2,中,返修中
D002701,2026-06-13,L008,M005,检测,电控报警,3,中,已返修
D002702,2026-06-14,L001,M002,总装,内饰装配偏差,2,高,已返修
D002703,2026-06-14,L001,M001,总装,螺栓扭矩不足,1,高,已返修
D002704,2026-06-14,L002,M003,焊装,焊点虚焊,12,高,已返修
D002705,2026-06-14,L002,M003,焊装,焊缝气孔,5,中,待确认
D002706,2026-06-14,L002,M003,焊装,焊点虚焊,8,高,已返修
D002707,2026-06-14,L002,M003,焊装,焊缝气孔,5,中,已返修
D002708,2026-06-14,L003,M003,总装,线束松动,3,低,返修中
D002709,2026-06-14,L003,M003,总装,螺栓扭矩不足,2,中,已返修
D002710,2026-06-14,L004,M002,涂装,漆面流挂,1,低,返修中
D002711,2026-06-14,L004,M002,涂装,颗粒点,1,低,返修中
D002712,2026-06-14,L005,M006,总装,线束松动,3,低,已返修
D002713,2026-06-14,L005,M006,总装,内饰装配偏差,1,低,已返修
D002714,2026-06-14,L006,M006,焊装,焊点虚焊,2,低,已返修
D002715,2026-06-14,L006,M005,焊装,焊点虚焊,1,低,返修中
D002716,2026-06-14,L007,M008,总装,线束松动,1,低,已返修
D002717,2026-06-14,L008,M005,检测,密封性异常,1,高,返修中
D002718,2026-06-14,L008,M001,检测,制动检测异常,2,低,返修中
D002719,2026-06-15,L001,M001,总装,螺栓扭矩不足,3,中,已返修
D002720,2026-06-15,L001,M001,总装,线束松动,2,低,返修中
D002721,2026-06-15,L002,M004,焊装,焊点虚焊,2,低,返修中
D002722,2026-06-15,L002,M003,焊装,焊点虚焊,15,高,已返修
D002723,2026-06-15,L003,M004,总装,内饰装配偏差,3,低,返修中
D002724,2026-06-15,L003,M004,总装,螺栓扭矩不足,1,低,待确认
D002725,2026-06-15,L004,M001,涂装,漆面流挂,1,低,返修中
D002726,2026-06-15,L004,M001,涂装,色差,2,低,已返修
D002727,2026-06-15,L005,M005,总装,内饰装配偏差,2,低,已返修
D002728,2026-06-15,L005,M005,总装,内饰装配偏差,2,低,返修中
D002729,2026-06-15,L006,M006,焊装,焊点虚焊,2,低,已返修
D002730,2026-06-15,L006,M006,焊装,零件错位,3,中,返修中
D002731,2026-06-15,L007,M008,总装,内饰装配偏差,1,低,已返修
D002732,2026-06-15,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D002733,2026-06-15,L008,M006,检测,制动检测异常,3,中,已返修
D002734,2026-06-15,L008,M005,检测,密封性异常,1,中,已返修
D002735,2026-06-16,L001,M001,总装,螺栓扭矩不足,3,低,已返修
D002736,2026-06-16,L001,M002,总装,螺栓扭矩不足,3,低,已返修
D002737,2026-06-16,L002,M003,焊装,焊点虚焊,8,高,已返修
D002738,2026-06-16,L002,M003,焊装,焊缝气孔,2,中,已返修
D002739,2026-06-16,L002,M003,焊装,焊点虚焊,17,高,已返修
D002740,2026-06-16,L003,M003,总装,螺栓扭矩不足,3,低,已返修
D002741,2026-06-16,L003,M003,总装,内饰装配偏差,1,低,已返修
D002742,2026-06-16,L004,M001,涂装,颗粒点,3,中,已返修
D002743,2026-06-16,L004,M001,涂装,色差,1,中,已返修
D002744,2026-06-16,L004,M002,涂装,漆面流挂,2,低,已返修
D002745,2026-06-16,L005,M005,总装,螺栓扭矩不足,1,中,返修中
D002746,2026-06-16,L005,M006,总装,线束松动,2,低,返修中
D002747,2026-06-16,L006,M005,焊装,焊缝气孔,1,低,已返修
D002748,2026-06-16,L006,M006,焊装,焊缝气孔,3,低,待确认
D002749,2026-06-16,L007,M008,总装,线束松动,1,低,已返修
D002750,2026-06-16,L007,M007,总装,螺栓扭矩不足,1,低,已返修
D002751,2026-06-16,L008,M001,检测,密封性异常,4,低,返修中
D002752,2026-06-16,L008,M003,检测,电控报警,3,低,已返修
D002753,2026-06-17,L001,M002,总装,内饰装配偏差,1,高,已返修
D002754,2026-06-17,L001,M001,总装,内饰装配偏差,2,高,已返修
D002755,2026-06-17,L002,M003,焊装,焊点虚焊,17,高,待确认
D002756,2026-06-17,L002,M003,焊装,焊缝气孔,2,中,已返修
D002757,2026-06-17,L002,M003,焊装,焊点虚焊,9,高,已返修
D002758,2026-06-17,L002,M003,焊装,焊缝气孔,5,中,已返修
D002759,2026-06-17,L003,M003,总装,螺栓扭矩不足,3,低,已返修
D002760,2026-06-17,L003,M003,总装,螺栓扭矩不足,3,中,待确认
D002761,2026-06-17,L004,M002,涂装,颗粒点,3,高,返修中
D002762,2026-06-17,L004,M001,涂装,颗粒点,2,中,返修中
D002763,2026-06-17,L005,M006,总装,螺栓扭矩不足,1,低,已返修
D002764,2026-06-17,L005,M005,总装,螺栓扭矩不足,3,低,已返修
D002765,2026-06-17,L006,M006,焊装,焊点虚焊,2,低,已返修
D002766,2026-06-17,L006,M005,焊装,焊点虚焊,2,中,已返修
D002767,2026-06-17,L007,M007,总装,内饰装配偏差,1,中,待确认
D002768,2026-06-17,L007,M007,总装,螺栓扭矩不足,1,中,已返修
D002769,2026-06-17,L008,M007,检测,制动检测异常,2,低,已返修
D002770,2026-06-17,L008,M006,检测,电控报警,2,低,已返修
D002771,2026-06-18,L001,M001,总装,线束松动,2,高,已返修
D002772,2026-06-18,L001,M002,总装,线束松动,2,中,已返修
D002773,2026-06-18,L002,M004,焊装,焊缝气孔,3,低,已返修
D002774,2026-06-18,L002,M004,焊装,焊点虚焊,1,低,返修中
D002775,2026-06-18,L003,M003,总装,线束松动,2,高,已返修
D002776,2026-06-18,L003,M003,总装,内饰装配偏差,3,低,返修中
D002777,2026-06-18,L004,M001,涂装,颗粒点,2,高,已返修
D002778,2026-06-18,L004,M001,涂装,色差,1,低,已返修
D002779,2026-06-18,L005,M005,总装,内饰装配偏差,2,低,已返修
D002780,2026-06-18,L005,M005,总装,线束松动,3,高,已返修
D002781,2026-06-18,L006,M005,焊装,焊缝气孔,1,低,已返修
D002782,2026-06-18,L006,M006,焊装,零件错位,3,中,已返修
D002783,2026-06-18,L007,M007,总装,螺栓扭矩不足,1,低,返修中
D002784,2026-06-18,L007,M008,总装,螺栓扭矩不足,1,低,返修中
D002785,2026-06-18,L008,M001,检测,制动检测异常,2,低,返修中
D002786,2026-06-18,L008,M004,检测,密封性异常,1,低,已返修
D002787,2026-06-19,L001,M002,总装,线束松动,2,低,已返修
D002788,2026-06-19,L001,M001,总装,螺栓扭矩不足,4,低,已返修
D002789,2026-06-19,L002,M003,焊装,焊点虚焊,8,高,已返修
D002790,2026-06-19,L002,M003,焊装,焊点虚焊,9,高,已返修
D002791,2026-06-19,L002,M003,焊装,焊缝气孔,5,中,已返修
D002792,2026-06-19,L003,M003,总装,螺栓扭矩不足,3,低,待确认
D002793,2026-06-19,L003,M003,总装,线束松动,1,中,返修中
D002794,2026-06-19,L003,M003,总装,线束松动,2,低,返修中
D002795,2026-06-19,L004,M002,涂装,颗粒点,1,低,返修中
D002796,2026-06-19,L004,M001,涂装,漆面流挂,2,低,已返修
D002797,2026-06-19,L005,M005,总装,螺栓扭矩不足,2,中,已返修
D002798,2026-06-19,L005,M005,总装,线束松动,1,低,待确认
D002799,2026-06-19,L006,M005,焊装,焊缝气孔,1,低,已返修
D002800,2026-06-19,L006,M006,焊装,零件错位,3,中,返修中
D002801,2026-06-19,L007,M007,总装,线束松动,3,中,返修中
D002802,2026-06-19,L007,M007,总装,线束松动,3,中,已返修
D002803,2026-06-19,L008,M008,检测,制动检测异常,2,中,返修中
D002804,2026-06-19,L008,M007,检测,电控报警,3,中,待确认
D002805,2026-06-20,L001,M002,总装,线束松动,4,低,已返修
D002806,2026-06-20,L001,M002,总装,内饰装配偏差,1,中,已返修
D002807,2026-06-20,L001,M001,总装,螺栓扭矩不足,2,低,已返修
D002808,2026-06-20,L002,M003,焊装,焊点虚焊,12,高,已返修
D002809,2026-06-20,L002,M003,焊装,焊缝气孔,4,中,返修中
D002810,2026-06-20,L002,M003,焊装,焊点虚焊,17,高,已返修
D002811,2026-06-20,L002,M003,焊装,焊缝气孔,5,中,已返修
D002812,2026-06-20,L003,M003,总装,内饰装配偏差,3,低,已返修
D002813,2026-06-20,L003,M003,总装,螺栓扭矩不足,2,中,返修中
D002814,2026-06-20,L004,M002,涂装,漆面流挂,2,低,已返修
D002815,2026-06-20,L004,M002,涂装,颗粒点,3,低,返修中
D002816,2026-06-20,L004,M002,涂装,色差,1,中,已返修
D002817,2026-06-20,L005,M006,总装,螺栓扭矩不足,3,中,已返修
D002818,2026-06-20,L005,M005,总装,内饰装配偏差,2,中,返修中
D002819,2026-06-20,L006,M005,焊装,零件错位,2,低,已返修
D002820,2026-06-20,L006,M006,焊装,焊缝气孔,3,低,已返修
D002821,2026-06-20,L007,M007,总装,线束松动,3,低,返修中
D002822,2026-06-20,L007,M007,总装,螺栓扭矩不足,1,低,已返修
D002823,2026-06-20,L008,M004,检测,电控报警,3,中,已返修
D002824,2026-06-20,L008,M007,检测,电控报警,2,低,返修中
D002825,2026-06-21,L001,M002,总装,线束松动,1,中,已返修
D002826,2026-06-21,L001,M001,总装,线束松动,2,中,已返修
D002827,2026-06-21,L002,M004,焊装,焊缝气孔,2,中,已返修
D002828,2026-06-21,L002,M004,焊装,焊点虚焊,1,低,返修中
D002829,2026-06-21,L003,M003,总装,螺栓扭矩不足,2,中,已返修
D002830,2026-06-21,L003,M003,总装,线束松动,1,低,已返修
D002831,2026-06-21,L004,M002,涂装,色差,1,低,返修中
D002832,2026-06-21,L004,M002,涂装,色差,2,低,待确认
D002833,2026-06-21,L005,M006,总装,内饰装配偏差,1,中,返修中
D002834,2026-06-21,L005,M006,总装,内饰装配偏差,1,低,已返修
D002835,2026-06-21,L006,M005,焊装,零件错位,1,中,已返修
D002836,2026-06-21,L006,M006,焊装,焊点虚焊,1,中,已返修
D002837,2026-06-21,L007,M008,总装,螺栓扭矩不足,2,低,返修中
D002838,2026-06-21,L007,M008,总装,内饰装配偏差,3,中,已返修
D002839,2026-06-21,L008,M007,检测,制动检测异常,1,中,已返修
D002840,2026-06-21,L008,M002,检测,制动检测异常,2,低,已返修
D002841,2026-06-22,L001,M002,总装,螺栓扭矩不足,2,低,待确认
D002842,2026-06-22,L001,M001,总装,线束松动,1,中,已返修
D002843,2026-06-22,L002,M004,焊装,零件错位,2,中,返修中
D002844,2026-06-22,L002,M004,焊装,焊缝气孔,2,低,已返修
D002845,2026-06-22,L003,M004,总装,内饰装配偏差,4,低,已返修
D002846,2026-06-22,L003,M003,总装,内饰装配偏差,2,低,已返修
D002847,2026-06-22,L004,M002,涂装,色差,2,低,待确认
D002848,2026-06-22,L004,M002,涂装,漆面流挂,4,低,已返修
D002849,2026-06-22,L005,M005,总装,线束松动,2,低,已返修
D002850,2026-06-22,L005,M006,总装,内饰装配偏差,3,低,已返修
D002851,2026-06-22,L005,M006,总装,线束松动,1,中,已返修
D002852,2026-06-22,L006,M005,焊装,焊缝气孔,1,低,返修中
D002853,2026-06-22,L006,M005,焊装,零件错位,1,低,已返修
D002854,2026-06-22,L007,M007,总装,内饰装配偏差,1,低,返修中
D002855,2026-06-22,L007,M007,总装,内饰装配偏差,2,低,已返修
D002856,2026-06-22,L008,M002,检测,制动检测异常,4,低,已返修
D002857,2026-06-22,L008,M001,检测,密封性异常,1,低,已返修
D002858,2026-06-23,L001,M002,总装,螺栓扭矩不足,3,低,已返修
D002859,2026-06-23,L001,M001,总装,螺栓扭矩不足,2,低,已返修
D002860,2026-06-23,L002,M003,焊装,焊点虚焊,10,高,已返修
D002861,2026-06-23,L002,M003,焊装,焊缝气孔,4,中,返修中
D002862,2026-06-23,L002,M003,焊装,焊点虚焊,17,高,待确认
D002863,2026-06-23,L002,M003,焊装,焊缝气孔,4,中,已返修
D002864,2026-06-23,L003,M004,总装,内饰装配偏差,2,高,待确认
D002865,2026-06-23,L003,M003,总装,线束松动,2,低,已返修
D002866,2026-06-23,L004,M001,涂装,颗粒点,4,低,返修中
D002867,2026-06-23,L004,M001,涂装,颗粒点,2,低,返修中
D002868,2026-06-23,L005,M006,总装,线束松动,1,中,已返修
D002869,2026-06-23,L005,M006,总装,内饰装配偏差,1,低,已返修
D002870,2026-06-23,L006,M005,焊装,零件错位,3,低,已返修
D002871,2026-06-23,L006,M005,焊装,焊点虚焊,3,中,已返修
D002872,2026-06-23,L007,M007,总装,线束松动,2,低,已返修
D002873,2026-06-23,L007,M007,总装,螺栓扭矩不足,2,中,待确认
D002874,2026-06-23,L008,M006,检测,密封性异常,3,低,已返修
D002875,2026-06-23,L008,M002,检测,制动检测异常,2,高,返修中
D002876,2026-06-24,L001,M001,总装,螺栓扭矩不足,3,中,返修中
D002877,2026-06-24,L001,M001,总装,螺栓扭矩不足,4,低,已返修
D002878,2026-06-24,L002,M003,焊装,焊点虚焊,7,高,返修中
D002879,2026-06-24,L002,M004,焊装,零件错位,1,中,已返修
D002880,2026-06-24,L003,M004,总装,螺栓扭矩不足,2,低,待确认
D002881,2026-06-24,L003,M003,总装,内饰装配偏差,2,中,已返修
D002882,2026-06-24,L004,M001,涂装,漆面流挂,2,低,已返修
D002883,2026-06-24,L004,M002,涂装,色差,2,中,已返修
D002884,2026-06-24,L005,M005,总装,内饰装配偏差,1,低,已返修
D002885,2026-06-24,L005,M006,总装,内饰装配偏差,2,低,返修中
D002886,2026-06-24,L006,M006,焊装,焊点虚焊,3,低,待确认
D002887,2026-06-24,L006,M005,焊装,焊点虚焊,2,高,已返修
D002888,2026-06-24,L007,M008,总装,螺栓扭矩不足,3,中,已返修
D002889,2026-06-24,L007,M007,总装,内饰装配偏差,1,中,返修中
D002890,2026-06-24,L008,M008,检测,密封性异常,3,低,已返修
D002891,2026-06-24,L008,M001,检测,电控报警,3,中,已返修
D002892,2026-06-25,L001,M001,总装,螺栓扭矩不足,2,中,返修中
D002893,2026-06-25,L001,M001,总装,线束松动,3,高,返修中
D002894,2026-06-25,L002,M003,焊装,焊点虚焊,17,高,已返修
D002895,2026-06-25,L002,M003,焊装,焊点虚焊,9,高,已返修
D002896,2026-06-25,L002,M003,焊装,焊缝气孔,3,中,已返修
D002897,2026-06-25,L003,M004,总装,线束松动,4,中,返修中
D002898,2026-06-25,L003,M003,总装,线束松动,4,低,已返修
D002899,2026-06-25,L004,M002,涂装,色差,2,低,返修中
D002900,2026-06-25,L004,M002,涂装,颗粒点,2,低,已返修
D002901,2026-06-25,L005,M005,总装,线束松动,4,低,已返修
D002902,2026-06-25,L005,M006,总装,线束松动,3,中,已返修
D002903,2026-06-25,L006,M006,焊装,零件错位,2,低,已返修
D002904,2026-06-25,L006,M006,焊装,焊点虚焊,1,中,待确认
D002905,2026-06-25,L007,M007,总装,螺栓扭矩不足,1,低,返修中
D002906,2026-06-25,L007,M008,总装,螺栓扭矩不足,1,中,已返修
D002907,2026-06-25,L008,M005,检测,电控报警,2,高,已返修
D002908,2026-06-25,L008,M005,检测,电控报警,3,中,已返修
D002909,2026-06-26,L001,M002,总装,螺栓扭矩不足,2,低,待确认
D002910,2026-06-26,L001,M002,总装,内饰装配偏差,4,低,已返修
D002911,2026-06-26,L002,M003,焊装,焊点虚焊,10,高,已返修
D002912,2026-06-26,L002,M003,焊装,焊点虚焊,15,高,已返修
D002913,2026-06-26,L002,M003,焊装,焊缝气孔,5,中,返修中
D002914,2026-06-26,L003,M003,总装,线束松动,2,低,已返修
D002915,2026-06-26,L003,M003,总装,线束松动,4,中,已返修
