actual_id,plan_id,production_date,line_id,model_id,shift,actual_quantity,working_hours,downtime_minutes,achievement_rate
A002764,P002764,2026-06-22,L006,M005,夜班,50,8,22,0.9434
A002765,P002765,2026-06-22,L007,M007,白班,52,8,23,1.0
A002766,P002766,2026-06-22,L007,M007,夜班,53,8,23,1.0
A002767,P002767,2026-06-22,L008,M002,白班,70,8,29,0.9459
A002768,P002768,2026-06-22,L008,M001,夜班,72,8,30,0.9474
A002769,P002769,2026-06-23,L001,M002,白班,80,8,48,0.9524
A002770,P002770,2026-06-23,L001,M001,夜班,84,8,21,0.9655
A002771,P002771,2026-06-23,L002,M003,白班,73,8,58,0.9012
A002772,P002772,2026-06-23,L002,M003,夜班,74,8,81,0.8506
A002773,P002773,2026-06-23,L003,M004,白班,67,8,17,0.9306
A002774,P002774,2026-06-23,L003,M003,夜班,80,8,52,0.9302
A002775,P002775,2026-06-23,L004,M001,白班,73,8,14,0.9865
A002776,P002776,2026-06-23,L004,M001,夜班,66,8,44,1.0312
A002777,P002777,2026-06-23,L005,M006,白班,61,8,23,1.0
A002778,P002778,2026-06-23,L005,M006,夜班,63,8,24,0.9844
A002779,P002779,2026-06-23,L006,M005,白班,44,8,16,0.9167
A002780,P002780,2026-06-23,L006,M005,夜班,47,8,17,0.94
A002781,P002781,2026-06-23,L007,M007,白班,47,8,36,1.0217
A002782,P002782,2026-06-23,L007,M007,夜班,53,8,6,1.0192
A002783,P002783,2026-06-23,L008,M006,白班,66,8,11,0.9167
A002784,P002784,2026-06-23,L008,M002,夜班,73,8,21,0.9733
A002785,P002785,2026-06-24,L001,M001,白班,90,8,6,0.9574
A002786,P002786,2026-06-24,L001,M001,夜班,76,8,23,0.962
A002787,P002787,2026-06-24,L002,M003,白班,71,8,64,0.8765
A002788,P002788,2026-06-24,L002,M004,夜班,77,8,21,0.939
A002789,P002789,2026-06-24,L003,M004,白班,74,8,32,0.925
A002790,P002790,2026-06-24,L003,M003,夜班,62,8,29,0.8611
A002791,P002791,2026-06-24,L004,M001,白班,68,8,10,0.9315
A002792,P002792,2026-06-24,L004,M002,夜班,69,8,24,0.9079
A002793,P002793,2026-06-24,L005,M005,白班,55,8,7,1.0
A002794,P002794,2026-06-24,L005,M006,夜班,63,8,24,1.0161
A002795,P002795,2026-06-24,L006,M006,白班,51,8,0,0.9273
A002796,P002796,2026-06-24,L006,M005,夜班,56,8,24,1.0182
A002797,P002797,2026-06-24,L007,M008,白班,50,8,21,0.9259
A002798,P002798,2026-06-24,L007,M007,夜班,49,8,9,0.9245
A002799,P002799,2026-06-24,L008,M008,白班,67,8,49,0.971
A002800,P002800,2026-06-24,L008,M001,夜班,83,8,19,1.0
A002801,P002801,2026-06-25,L001,M001,白班,86,8,14,0.9773
A002802,P002802,2026-06-25,L001,M001,夜班,87,8,7,0.9775
A002803,P002803,2026-06-25,L002,M003,白班,75,8,44,0.9259
A002804,P002804,2026-06-25,L002,M003,夜班,76,8,72,0.9157
A002805,P002805,2026-06-25,L003,M004,白班,75,8,1,0.9259
A002806,P002806,2026-06-25,L003,M003,夜班,67,8,58,0.8375
A002807,P002807,2026-06-25,L004,M002,白班,71,8,12,1.0143
A002808,P002808,2026-06-25,L004,M002,夜班,66,8,23,1.0154
A002809,P002809,2026-06-25,L005,M005,白班,48,8,17,0.9231
A002810,P002810,2026-06-25,L005,M006,夜班,52,8,23,0.9455
A002811,P002811,2026-06-25,L006,M006,白班,51,8,27,1.0
A002812,P002812,2026-06-25,L006,M006,夜班,49,8,21,0.9074
A002813,P002813,2026-06-25,L007,M007,白班,47,8,17,0.94
A002814,P002814,2026-06-25,L007,M008,夜班,47,8,41,0.9216
A002815,P002815,2026-06-25,L008,M005,白班,66,8,23,0.9706
A002816,P002816,2026-06-25,L008,M005,夜班,81,8,19,0.9529
A002817,P002817,2026-06-26,L001,M002,白班,81,8,30,0.9643
A002818,P002818,2026-06-26,L001,M002,夜班,96,8,38,1.0105
A002819,P002819,2026-06-26,L002,M003,白班,66,8,18,0.9706
A002820,P002820,2026-06-26,L002,M003,夜班,79,8,52,0.9753
A002821,P002821,2026-06-26,L003,M003,白班,80,8,17,0.9756
A002822,P002822,2026-06-26,L003,M003,夜班,64,8,46,0.7805
A002823,P002823,2026-06-26,L004,M002,白班,57,8,5,0.9194
A002824,P002824,2026-06-26,L004,M002,夜班,74,8,40,0.9867
A002825,P002825,2026-06-26,L005,M005,白班,55,8,26,0.9649
A002826,P002826,2026-06-26,L005,M006,夜班,60,8,2,1.0345
A002827,P002827,2026-06-26,L006,M006,白班,50,8,4,0.9434
A002828,P002828,2026-06-26,L006,M005,夜班,61,8,13,1.0167
A002829,P002829,2026-06-26,L007,M008,白班,50,8,0,0.9804
A002830,P002830,2026-06-26,L007,M007,夜班,41,8,21,0.9111
A002831,P002831,2026-06-26,L008,M004,白班,77,8,19,0.9277
A002832,P002832,2026-06-26,L008,M006,夜班,72,8,22,0.9231
A002833,P002833,2026-06-27,L001,M002,白班,86,8,20,1.0
A002834,P002834,2026-06-27,L001,M001,夜班,68,8,54,0.9189
A002835,P002835,2026-06-27,L002,M003,白班,66,8,15,0.9167
A002836,P002836,2026-06-27,L002,M004,夜班,70,8,0,0.9459
A002837,P002837,2026-06-27,L003,M003,白班,64,8,23,0.9275
A002838,P002838,2026-06-27,L003,M003,夜班,47,8,51,0.8103
A002839,P002839,2026-06-27,L004,M002,白班,52,8,22,0.963
A002840,P002840,2026-06-27,L004,M002,夜班,64,8,23,0.9846
A002841,P002841,2026-06-27,L005,M005,白班,44,8,19,0.9778
A002842,P002842,2026-06-27,L005,M006,夜班,56,8,2,1.037
A002843,P002843,2026-06-27,L006,M006,白班,50,8,23,1.0
A002844,P002844,2026-06-27,L006,M005,夜班,50,8,11,0.9804
A002845,P002845,2026-06-27,L007,M007,白班,39,8,40,0.9512
A002846,P002846,2026-06-27,L007,M008,夜班,46,8,8,1.0
A002847,P002847,2026-06-27,L008,M004,白班,77,8,17,0.9872
A002848,P002848,2026-06-27,L008,M008,夜班,69,8,16,0.9452
A002849,P002849,2026-06-28,L001,M001,白班,55,8,26,0.9167
A002850,P002850,2026-06-28,L001,M001,夜班,56,8,5,0.9333
A002851,P002851,2026-06-28,L002,M003,白班,51,8,0,0.9273
A002852,P002852,2026-06-28,L002,M003,夜班,53,8,48,0.9298
A002853,P002853,2026-06-28,L003,M004,白班,46,8,25,0.9787
A002854,P002854,2026-06-28,L003,M003,夜班,49,8,52,0.8596
A002855,P002855,2026-06-28,L004,M001,白班,49,8,20,0.9608
A002856,P002856,2026-06-28,L004,M001,夜班,49,8,38,0.9423
A002857,P002857,2026-06-28,L005,M005,白班,41,8,9,0.9318
A002858,P002858,2026-06-28,L005,M006,夜班,42,8,1,1.0244
A002859,P002859,2026-06-28,L006,M005,白班,37,8,0,1.0
A002860,P002860,2026-06-28,L006,M005,夜班,40,8,53,0.9302
A002861,P002861,2026-06-28,L007,M007,白班,34,8,22,0.9714
A002862,P002862,2026-06-28,L007,M008,夜班,31,8,23,0.9688
A002863,P002863,2026-06-28,L008,M001,白班,52,8,11,1.0
A002864,P002864,2026-06-28,L008,M005,夜班,51,8,5,0.9444
A002865,P002865,2026-06-29,L001,M001,白班,94,8,22,1.0108
A002866,P002866,2026-06-29,L001,M001,夜班,81,8,1,0.9759
A002867,P002867,2026-06-29,L002,M003,白班,88,8,0,0.9072
A002868,P002868,2026-06-29,L002,M004,夜班,74,8,33,0.961
A002869,P002869,2026-06-29,L003,M003,白班,71,8,29,0.9726
A002870,P002870,2026-06-29,L003,M003,夜班,70,8,52,0.814
A002871,P002871,2026-06-29,L004,M001,白班,77,8,16,1.0267
A002872,P002872,2026-06-29,L004,M002,夜班,68,8,28,0.9444
A002873,P002873,2026-06-29,L005,M005,白班,56,8,33,0.9825
A002874,P002874,2026-06-29,L005,M005,夜班,65,8,29,1.0156
A002875,P002875,2026-06-29,L006,M005,白班,57,8,29,1.0179
A002876,P002876,2026-06-29,L006,M006,夜班,58,8,30,1.0
A002877,P002877,2026-06-29,L007,M007,白班,52,8,5,0.963
A002878,P002878,2026-06-29,L007,M008,夜班,51,8,24,0.9444
A002879,P002879,2026-06-29,L008,M005,白班,66,8,0,0.9565
A002880,P002880,2026-06-29,L008,M005,夜班,77,8,10,0.9506
A002881,P002881,2026-06-30,L001,M001,白班,85,8,40,0.9239
A002882,P002882,2026-06-30,L001,M001,夜班,99,8,4,1.0102
A002883,P002883,2026-06-30,L002,M004,白班,77,8,34,1.0267
A002884,P002884,2026-06-30,L002,M004,夜班,70,8,25,1.0294
A002885,P002885,2026-06-30,L003,M004,白班,69,8,27,0.9324
A002886,P002886,2026-06-30,L003,M004,夜班,58,8,52,0.7838
A002887,P002887,2026-06-30,L004,M002,白班,56,8,23,0.918
A002888,P002888,2026-06-30,L004,M001,夜班,70,8,17,0.9722
A002889,P002889,2026-06-30,L005,M005,白班,57,8,19,0.95
A002890,P002890,2026-06-30,L005,M006,夜班,59,8,38,0.9833
A002891,P002891,2026-06-30,L006,M005,白班,49,8,25,0.9245
A002892,P002892,2026-06-30,L006,M006,夜班,58,8,27,0.9667
A002893,P002893,2026-06-30,L007,M007,白班,42,8,16,0.9333
A002894,P002894,2026-06-30,L007,M007,夜班,50,8,17,0.9259
A002895,P002895,2026-06-30,L008,M003,白班,83,8,7,1.0
A002896,P002896,2026-06-30,L008,M005,夜班,78,8,29,1.0
