energy_id,usage_date,workshop,line_id,model_id,shift,electricity_kwh,water_ton,gas_m3,energy_per_vehicle
E002473,2026-06-04,总装车间,L005,M005,白班,12559.1,17.1,53.1,228.35
E002474,2026-06-04,总装车间,L005,M005,夜班,12507.0,12.0,79.1,231.61
E002475,2026-06-04,焊装车间,L006,M006,白班,13294.4,9.2,36.6,289.01
E002476,2026-06-04,焊装车间,L006,M006,夜班,15221.2,11.8,47.5,262.43
E002477,2026-06-04,总装车间,L007,M008,白班,9034.6,12.6,28.7,205.33
E002478,2026-06-04,总装车间,L007,M007,夜班,10145.2,16.2,52.3,211.36
E002479,2026-06-04,检测车间,L008,M007,白班,13677.3,17.7,98.8,177.63
E002480,2026-06-04,检测车间,L008,M003,夜班,10133.7,18.1,68.4,128.27
E002481,2026-06-05,总装车间,L001,M001,白班,8124.8,18.1,74.6,99.08
E002482,2026-06-05,总装车间,L001,M002,夜班,9010.9,23.5,56.5,109.89
E002483,2026-06-05,焊装车间,L002,M003,白班,10453.1,13.8,76.6,149.33
E002484,2026-06-05,焊装车间,L002,M003,夜班,9324.7,19.2,58.1,158.05
E002485,2026-06-05,总装车间,L003,M003,白班,9707.0,23.9,81.9,129.43
E002486,2026-06-05,总装车间,L003,M003,夜班,10425.0,17.6,94.8,144.79
E002487,2026-06-05,涂装车间,L004,M002,白班,7718.7,19.3,37.1,126.54
E002488,2026-06-05,涂装车间,L004,M002,夜班,8857.8,17.7,37.7,121.34
E002489,2026-06-05,总装车间,L005,M005,白班,12146.7,14.5,58.8,213.1
E002490,2026-06-05,总装车间,L005,M006,夜班,17335.3,18.4,39.2,288.92
E002491,2026-06-05,焊装车间,L006,M006,白班,13534.6,15.7,45.3,260.28
E002492,2026-06-05,焊装车间,L006,M005,夜班,12156.0,12.2,73.9,243.12
E002493,2026-06-05,总装车间,L007,M008,白班,8774.7,13.4,22.1,208.92
E002494,2026-06-05,总装车间,L007,M007,夜班,8565.9,12.5,41.0,190.35
E002495,2026-06-05,检测车间,L008,M001,白班,8284.8,23.3,96.5,96.33
E002496,2026-06-05,检测车间,L008,M004,夜班,9436.5,14.5,41.1,145.18
E002497,2026-06-06,总装车间,L001,M001,白班,8431.1,22.2,128.0,99.19
E002498,2026-06-06,总装车间,L001,M002,夜班,8268.4,22.5,53.1,114.84
E002499,2026-06-06,焊装车间,L002,M003,白班,9985.7,18.5,68.7,146.85
E002500,2026-06-06,焊装车间,L002,M003,夜班,8864.7,10.9,48.8,161.18
E002501,2026-06-06,总装车间,L003,M004,白班,10179.7,19.4,48.3,154.24
E002502,2026-06-06,总装车间,L003,M003,夜班,9811.1,19.8,104.3,136.27
E002503,2026-06-06,涂装车间,L004,M001,白班,5850.7,12.1,75.8,114.72
E002504,2026-06-06,涂装车间,L004,M002,夜班,7107.4,19.9,44.2,120.46
E002505,2026-06-06,总装车间,L005,M005,白班,12275.2,11.2,57.9,231.61
E002506,2026-06-06,总装车间,L005,M006,夜班,14119.6,13.2,35.5,271.53
E002507,2026-06-06,焊装车间,L006,M005,白班,11111.8,14.5,62.8,246.93
E002508,2026-06-06,焊装车间,L006,M006,夜班,12703.1,15.7,30.4,264.65
E002509,2026-06-06,总装车间,L007,M007,白班,7935.2,7.6,41.7,203.47
E002510,2026-06-06,总装车间,L007,M007,夜班,7555.9,9.7,46.6,188.9
E002511,2026-06-06,检测车间,L008,M003,白班,7765.2,15.4,55.8,127.3
E002512,2026-06-06,检测车间,L008,M007,夜班,10308.2,18.5,74.7,168.99
E002513,2026-06-07,总装车间,L001,M001,白班,5923.7,15.1,59.4,95.54
E002514,2026-06-07,总装车间,L001,M001,夜班,6616.1,12.6,105.3,94.52
E002515,2026-06-07,焊装车间,L002,M004,白班,9207.7,17.2,26.6,170.51
E002516,2026-06-07,焊装车间,L002,M004,夜班,8116.6,16.9,28.6,159.15
E002517,2026-06-07,总装车间,L003,M003,白班,6842.3,9.1,63.2,139.64
E002518,2026-06-07,总装车间,L003,M003,夜班,7493.7,13.9,78.2,144.11
E002519,2026-06-07,涂装车间,L004,M002,白班,5730.6,8.9,33.7,130.24
E002520,2026-06-07,涂装车间,L004,M002,夜班,6201.7,11.4,23.5,140.95
E002521,2026-06-07,总装车间,L005,M006,白班,10424.7,13.2,29.8,254.26
E002522,2026-06-07,总装车间,L005,M006,夜班,9435.3,10.6,29.7,255.01
E002523,2026-06-07,焊装车间,L006,M005,白班,9534.4,11.4,49.4,244.47
E002524,2026-06-07,焊装车间,L006,M006,夜班,12063.7,8.6,29.1,301.59
E002525,2026-06-07,总装车间,L007,M008,白班,8160.3,7.6,27.1,226.68
E002526,2026-06-07,总装车间,L007,M008,夜班,7283.0,8.1,22.8,227.59
E002527,2026-06-07,检测车间,L008,M003,白班,7391.9,14.9,81.9,127.45
E002528,2026-06-07,检测车间,L008,M003,夜班,7655.9,13.8,60.1,139.2
E002529,2026-06-08,总装车间,L001,M001,白班,7711.0,27.0,99.9,90.72
E002530,2026-06-08,总装车间,L001,M001,夜班,9698.8,23.1,138.5,99.99
E002531,2026-06-08,焊装车间,L002,M003,白班,10685.7,14.8,82.5,142.48
E002532,2026-06-08,焊装车间,L002,M004,夜班,12777.8,23.7,66.8,163.82
E002533,2026-06-08,总装车间,L003,M003,白班,11299.8,17.9,135.5,125.55
E002534,2026-06-08,总装车间,L003,M003,夜班,8662.3,13.5,76.5,137.5
E002535,2026-06-08,涂装车间,L004,M002,白班,7188.5,16.2,49.7,117.84
E002536,2026-06-08,涂装车间,L004,M001,夜班,7428.7,14.2,59.1,112.56
E002537,2026-06-08,总装车间,L005,M005,白班,13938.3,13.2,51.8,236.24
E002538,2026-06-08,总装车间,L005,M006,夜班,15724.6,13.3,42.0,257.78
E002539,2026-06-08,焊装车间,L006,M006,白班,13519.9,17.6,27.3,265.1
E002540,2026-06-08,焊装车间,L006,M006,夜班,13815.8,15.8,34.2,260.68
E002541,2026-06-08,总装车间,L007,M007,白班,7649.3,10.9,47.2,182.13
E002542,2026-06-08,总装车间,L007,M007,夜班,9888.2,9.6,44.8,210.39
E002543,2026-06-08,检测车间,L008,M004,白班,10612.4,13.8,35.5,151.61
E002544,2026-06-08,检测车间,L008,M002,夜班,9202.9,16.7,42.7,109.56
E002545,2026-06-09,总装车间,L001,M002,白班,11289.0,28.1,79.0,116.38
E002546,2026-06-09,总装车间,L001,M002,夜班,11115.0,18.0,59.1,122.14
E002547,2026-06-09,焊装车间,L002,M003,白班,10784.5,16.5,88.2,145.74
E002548,2026-06-09,焊装车间,L002,M004,夜班,12577.5,22.2,65.4,153.38
E002549,2026-06-09,总装车间,L003,M004,白班,12024.4,20.0,51.0,150.31
E002550,2026-06-09,总装车间,L003,M003,夜班,7932.5,15.8,75.8,144.23
E002551,2026-06-09,涂装车间,L004,M001,白班,7942.8,24.4,84.5,105.9
E002552,2026-06-09,涂装车间,L004,M002,夜班,9826.9,16.1,47.1,129.3
E002553,2026-06-09,总装车间,L005,M006,白班,15477.1,15.8,43.3,276.38
E002554,2026-06-09,总装车间,L005,M005,夜班,12461.0,14.8,51.4,239.63
E002555,2026-06-09,焊装车间,L006,M005,白班,12619.2,13.8,65.6,225.34
E002556,2026-06-09,焊装车间,L006,M006,夜班,14237.3,12.6,37.1,290.56
E002557,2026-06-09,总装车间,L007,M008,白班,8943.1,8.6,35.1,218.12
E002558,2026-06-09,总装车间,L007,M007,夜班,8241.4,13.6,36.3,196.22
E002559,2026-06-09,检测车间,L008,M008,白班,15785.8,16.9,69.3,192.51
E002560,2026-06-09,检测车间,L008,M008,夜班,15865.6,16.0,47.1,208.76
E002561,2026-06-10,总装车间,L001,M002,白班,9574.8,22.5,73.3,105.22
E002562,2026-06-10,总装车间,L001,M002,夜班,8490.8,15.0,45.3,113.21
E002563,2026-06-10,焊装车间,L002,M003,白班,11232.7,13.7,89.7,178.3
E002564,2026-06-10,焊装车间,L002,M004,夜班,12577.9,18.5,41.3,193.51
E002565,2026-06-10,总装车间,L003,M003,白班,10360.1,22.9,86.7,132.82
E002566,2026-06-10,总装车间,L003,M003,夜班,9867.1,13.2,81.6,156.62
E002567,2026-06-10,涂装车间,L004,M002,白班,8947.9,24.0,54.7,120.92
E002568,2026-06-10,涂装车间,L004,M001,夜班,6651.7,18.7,74.6,105.58
E002569,2026-06-10,总装车间,L005,M006,白班,12202.0,9.0,35.3,254.21
E002570,2026-06-10,总装车间,L005,M006,夜班,13221.4,14.7,42.2,254.26
E002571,2026-06-10,焊装车间,L006,M006,白班,12514.7,12.3,28.3,260.72
E002572,2026-06-10,焊装车间,L006,M006,夜班,13160.1,9.6,32.5,268.57
E002573,2026-06-10,总装车间,L007,M008,白班,11111.8,16.5,30.1,226.77
E002574,2026-06-10,总装车间,L007,M007,夜班,8917.7,9.6,49.6,207.39
E002575,2026-06-10,检测车间,L008,M004,白班,11907.9,24.8,51.9,145.22
E002576,2026-06-10,检测车间,L008,M003,夜班,8592.2,20.3,90.1,126.36
E002577,2026-06-11,总装车间,L001,M002,白班,9912.7,17.7,61.3,112.64
E002578,2026-06-11,总装车间,L001,M001,夜班,7582.0,23.7,69.9,94.78
E002579,2026-06-11,焊装车间,L002,M003,白班,12818.7,15.0,70.4,180.55
E002580,2026-06-11,焊装车间,L002,M004,夜班,16350.3,25.1,56.3,206.97
E002581,2026-06-11,总装车间,L003,M004,白班,10218.0,14.0,49.6,152.51
E002582,2026-06-11,总装车间,L003,M003,夜班,10715.2,14.5,90.2,146.78
E002583,2026-06-11,涂装车间,L004,M001,白班,8327.4,15.7,78.9,114.07
E002584,2026-06-11,涂装车间,L004,M002,夜班,9061.6,21.0,47.4,139.41
E002585,2026-06-11,总装车间,L005,M005,白班,10813.2,10.5,60.3,220.68
E002586,2026-06-11,总装车间,L005,M005,夜班,13270.4,16.5,63.5,228.8
E002587,2026-06-11,焊装车间,L006,M006,白班,14306.6,16.7,34.2,264.94
E002588,2026-06-11,焊装车间,L006,M005,夜班,12224.3,10.8,77.4,235.08
E002589,2026-06-11,总装车间,L007,M007,白班,9399.9,8.9,39.2,208.89
E002590,2026-06-11,总装车间,L007,M007,夜班,10345.8,11.6,54.5,206.92
E002591,2026-06-11,检测车间,L008,M007,白班,12555.1,13.9,61.6,176.83
E002592,2026-06-11,检测车间,L008,M007,夜班,12310.9,19.8,71.1,168.64
E002593,2026-06-12,总装车间,L001,M001,白班,8414.3,23.0,127.9,98.99
E002594,2026-06-12,总装车间,L001,M001,夜班,8729.4,23.2,115.2,101.5
E002595,2026-06-12,焊装车间,L002,M003,白班,14098.6,17.8,102.0,180.75
E002596,2026-06-12,焊装车间,L002,M003,夜班,11186.5,18.7,75.2,189.6
E002597,2026-06-12,总装车间,L003,M003,白班,8628.0,16.9,70.6,126.88
E002598,2026-06-12,总装车间,L003,M003,夜班,9671.8,12.2,65.9,148.8
E002599,2026-06-12,涂装车间,L004,M001,白班,8325.2,17.7,109.9,111.0
E002600,2026-06-12,涂装车间,L004,M001,夜班,6223.1,14.9,75.6,109.18
E002601,2026-06-12,总装车间,L005,M006,白班,15151.6,14.4,43.1,270.56
E002602,2026-06-12,总装车间,L005,M006,夜班,16554.6,17.8,35.4,271.39
E002603,2026-06-12,焊装车间,L006,M005,白班,12042.5,13.2,60.1,223.01
E002604,2026-06-12,焊装车间,L006,M005,夜班,14343.8,16.8,82.1,256.14
E002605,2026-06-12,总装车间,L007,M007,白班,9879.0,14.9,49.5,193.71
E002606,2026-06-12,总装车间,L007,M007,夜班,9217.8,13.1,51.6,209.5
E002607,2026-06-12,检测车间,L008,M008,白班,16218.6,24.2,49.5,188.59
E002608,2026-06-12,检测车间,L008,M007,夜班,14374.0,18.5,98.5,184.28
E002609,2026-06-13,总装车间,L001,M001,白班,7595.4,18.1,125.8,92.63
E002610,2026-06-13,总装车间,L001,M001,夜班,7501.0,23.3,103.5,97.42
E002611,2026-06-13,焊装车间,L002,M003,白班,11744.1,18.1,68.7,192.53
E002612,2026-06-13,焊装车间,L002,M004,夜班,12810.4,16.5,47.3,194.1
E002613,2026-06-13,总装车间,L003,M003,白班,8585.6,12.9,71.5,140.75
E002614,2026-06-13,总装车间,L003,M004,夜班,9763.6,14.7,45.1,165.48
E002615,2026-06-13,涂装车间,L004,M002,白班,7061.9,16.3,32.8,121.76
E002616,2026-06-13,涂装车间,L004,M001,夜班,6059.6,18.7,73.4,112.21
E002617,2026-06-13,总装车间,L005,M006,白班,14381.5,11.1,48.3,252.31
E002618,2026-06-13,总装车间,L005,M006,夜班,13608.1,13.1,38.0,256.76
E002619,2026-06-13,焊装车间,L006,M006,白班,13148.0,13.1,33.5,285.83
E002620,2026-06-13,焊装车间,L006,M005,夜班,11796.3,14.3,56.1,256.44
E002621,2026-06-13,总装车间,L007,M007,白班,8375.6,11.5,40.2,194.78
E002622,2026-06-13,总装车间,L007,M007,夜班,8859.9,13.7,51.3,210.95
E002623,2026-06-13,检测车间,L008,M006,白班,17967.8,20.6,47.1,233.35
E002624,2026-06-13,检测车间,L008,M005,夜班,12635.9,14.5,62.6,214.17
E002625,2026-06-14,总装车间,L001,M002,白班,7069.0,15.4,34.9,114.02
E002626,2026-06-14,总装车间,L001,M001,夜班,5566.3,10.7,59.7,94.34
E002627,2026-06-14,焊装车间,L002,M003,白班,7742.6,8.7,43.8,180.06
E002628,2026-06-14,焊装车间,L002,M003,夜班,10596.4,15.2,75.5,185.9
E002629,2026-06-14,总装车间,L003,M003,白班,8076.8,18.0,54.4,128.2
E002630,2026-06-14,总装车间,L003,M003,夜班,7923.4,10.9,62.3,155.36
E002631,2026-06-14,涂装车间,L004,M002,白班,6564.9,14.4,37.4,128.72
E002632,2026-06-14,涂装车间,L004,M002,夜班,6242.2,10.9,22.8,135.7
E002633,2026-06-14,总装车间,L005,M006,白班,9626.2,8.3,33.1,246.83
E002634,2026-06-14,总装车间,L005,M006,夜班,11551.5,12.7,20.7,288.79
E002635,2026-06-14,焊装车间,L006,M006,白班,9572.3,10.1,29.8,281.54
E002636,2026-06-14,焊装车间,L006,M005,夜班,9229.2,8.9,43.2,225.1
E002637,2026-06-14,总装车间,L007,M008,白班,6731.9,10.4,25.3,210.37
E002638,2026-06-14,总装车间,L007,M007,夜班,6960.6,10.5,30.4,204.72
E002639,2026-06-14,检测车间,L008,M005,白班,11185.1,13.8,72.3,211.04
E002640,2026-06-14,检测车间,L008,M001,夜班,4952.5,13.5,75.6,91.71
E002641,2026-06-15,总装车间,L001,M001,白班,7809.8,19.1,70.2,98.86
E002642,2026-06-15,总装车间,L001,M001,夜班,7902.6,14.6,119.3,98.78
E002643,2026-06-15,焊装车间,L002,M004,白班,17723.4,24.0,73.7,210.99
E002644,2026-06-15,焊装车间,L002,M003,夜班,13604.2,19.0,103.8,174.41
E002645,2026-06-15,总装车间,L003,M004,白班,11364.5,21.9,56.3,149.53
E002646,2026-06-15,总装车间,L003,M004,夜班,10510.7,16.7,46.4,166.84
E002647,2026-06-15,涂装车间,L004,M001,白班,6385.4,15.3,81.9,110.09
E002648,2026-06-15,涂装车间,L004,M001,夜班,6270.9,19.7,72.5,106.29
E002649,2026-06-15,总装车间,L005,M005,白班,10089.9,13.5,56.4,210.21
E002650,2026-06-15,总装车间,L005,M005,夜班,11515.4,12.0,64.4,221.45
E002651,2026-06-15,焊装车间,L006,M006,白班,15069.1,14.5,42.1,273.98
E002652,2026-06-15,焊装车间,L006,M006,夜班,16182.3,13.1,43.1,283.9
E002653,2026-06-15,总装车间,L007,M008,白班,9615.4,15.7,41.0,204.58
E002654,2026-06-15,总装车间,L007,M007,夜班,8417.1,10.1,39.5,200.41
E002655,2026-06-15,检测车间,L008,M006,白班,17273.0,17.8,59.2,236.62
E002656,2026-06-15,检测车间,L008,M005,夜班,17793.5,21.4,81.5,222.42
E002657,2026-06-16,总装车间,L001,M001,白班,7317.7,16.8,104.1,100.24
E002658,2026-06-16,总装车间,L001,M002,夜班,9627.5,16.6,50.0,109.4
E002659,2026-06-16,焊装车间,L002,M003,白班,11716.0,13.2,92.2,183.06
E002660,2026-06-16,焊装车间,L002,M003,夜班,15376.8,19.4,97.9,194.64
E002661,2026-06-16,总装车间,L003,M003,白班,9522.6,19.2,98.6,136.04
E002662,2026-06-16,总装车间,L003,M003,夜班,10910.6,24.2,69.0,138.11
E002663,2026-06-16,涂装车间,L004,M001,白班,6309.9,14.8,52.8,103.44
E002664,2026-06-16,涂装车间,L004,M002,夜班,8783.9,21.7,53.5,123.72
E002665,2026-06-16,总装车间,L005,M005,白班,12366.6,15.9,46.9,229.01
E002666,2026-06-16,总装车间,L005,M006,夜班,13767.0,15.9,41.3,264.75
E002667,2026-06-16,焊装车间,L006,M005,白班,13271.2,13.3,90.1,221.19
E002668,2026-06-16,焊装车间,L006,M006,夜班,15932.7,15.8,39.5,289.69
E002669,2026-06-16,总装车间,L007,M008,白班,10643.3,9.5,32.6,226.45
E002670,2026-06-16,总装车间,L007,M007,夜班,8935.7,14.8,51.7,203.08
E002671,2026-06-16,检测车间,L008,M001,白班,5940.3,15.5,91.9,87.36
E002672,2026-06-16,检测车间,L008,M003,夜班,8468.7,12.0,75.0,124.54
E002673,2026-06-17,总装车间,L001,M002,白班,10480.9,18.8,62.5,120.47
E002674,2026-06-17,总装车间,L001,M001,夜班,8566.2,17.5,111.0,103.21
E002675,2026-06-17,焊装车间,L002,M003,白班,12256.2,17.3,62.3,180.24
E002676,2026-06-17,焊装车间,L002,M003,夜班,14365.7,27.1,95.9,173.08
E002677,2026-06-17,总装车间,L003,M003,白班,9773.8,15.2,61.8,141.65
E002678,2026-06-17,总装车间,L003,M003,夜班,9968.0,20.0,70.8,138.44
E002679,2026-06-17,涂装车间,L004,M002,白班,9155.6,18.1,38.2,134.64
E002680,2026-06-17,涂装车间,L004,M001,夜班,6236.5,13.9,52.0,105.7
E002681,2026-06-17,总装车间,L005,M006,白班,13042.9,11.4,33.0,250.82
E002682,2026-06-17,总装车间,L005,M005,夜班,11931.4,10.9,57.0,225.12
E002683,2026-06-17,焊装车间,L006,M006,白班,16601.6,14.3,48.1,276.69
E002684,2026-06-17,焊装车间,L006,M005,夜班,13739.8,16.6,82.2,249.81
E002685,2026-06-17,总装车间,L007,M007,白班,8263.5,10.1,45.0,192.17
E002686,2026-06-17,总装车间,L007,M007,夜班,9197.5,10.1,58.4,204.39
E002687,2026-06-17,检测车间,L008,M007,白班,12786.4,15.5,117.7,161.85
E002688,2026-06-17,检测车间,L008,M006,夜班,17347.2,14.2,40.9,258.91
E002689,2026-06-18,总装车间,L001,M001,白班,9054.9,23.6,88.0,98.42
E002690,2026-06-18,总装车间,L001,M002,夜班,8842.3,14.9,50.6,114.84
E002691,2026-06-18,焊装车间,L002,M004,白班,14220.6,13.9,50.1,209.13
E002692,2026-06-18,焊装车间,L002,M004,夜班,14415.7,16.0,49.8,194.81
E002693,2026-06-18,总装车间,L003,M003,白班,10088.6,15.5,67.4,129.34
E002694,2026-06-18,总装车间,L003,M003,夜班,9563.2,20.9,65.1,136.62
E002695,2026-06-18,涂装车间,L004,M001,白班,6397.5,20.5,80.6,108.43
E002696,2026-06-18,涂装车间,L004,M001,夜班,6204.2,16.4,71.2,103.4
E002697,2026-06-18,总装车间,L005,M005,白班,11894.2,13.4,57.6,237.88
E002698,2026-06-18,总装车间,L005,M005,夜班,11200.9,16.6,61.6,224.02
E002699,2026-06-18,焊装车间,L006,M005,白班,12324.4,15.0,71.0,220.08
E002700,2026-06-18,焊装车间,L006,M006,夜班,15869.9,12.9,48.0,283.39
E002701,2026-06-18,总装车间,L007,M007,白班,9222.9,13.9,68.9,200.5
E002702,2026-06-18,总装车间,L007,M008,夜班,9477.5,14.5,31.4,220.41
E002703,2026-06-18,检测车间,L008,M001,白班,7825.8,17.3,86.7,97.82
E002704,2026-06-18,检测车间,L008,M004,夜班,11739.9,20.9,54.4,141.44
E002705,2026-06-19,总装车间,L001,M002,白班,8643.7,14.6,47.0,116.81
E002706,2026-06-19,总装车间,L001,M001,夜班,8742.0,22.3,109.2,96.07
E002707,2026-06-19,焊装车间,L002,M003,白班,13204.5,15.2,105.2,180.88
E002708,2026-06-19,焊装车间,L002,M003,夜班,13562.8,20.5,115.8,176.14
E002709,2026-06-19,总装车间,L003,M003,白班,10908.6,21.1,122.1,123.96
E002710,2026-06-19,总装车间,L003,M003,夜班,10436.2,22.9,82.8,135.54
E002711,2026-06-19,涂装车间,L004,M002,白班,7447.5,19.7,46.4,130.66
E002712,2026-06-19,涂装车间,L004,M001,夜班,6505.9,13.5,55.9,108.43
E002713,2026-06-19,总装车间,L005,M005,白班,12374.2,13.6,56.0,220.97
E002714,2026-06-19,总装车间,L005,M005,夜班,14357.3,17.5,59.1,227.89
E002715,2026-06-19,焊装车间,L006,M005,白班,13940.6,11.6,57.0,240.36
E002716,2026-06-19,焊装车间,L006,M006,夜班,15798.7,17.7,29.3,287.25
E002717,2026-06-19,总装车间,L007,M007,白班,9174.4,9.7,57.2,195.2
E002718,2026-06-19,总装车间,L007,M007,夜班,9809.2,13.5,53.2,188.64
E002719,2026-06-19,检测车间,L008,M008,白班,14338.2,13.4,55.2,193.76
E002720,2026-06-19,检测车间,L008,M007,夜班,15456.5,16.5,102.1,190.82
E002721,2026-06-20,总装车间,L001,M002,白班,9730.5,17.0,60.6,110.57
E002722,2026-06-20,总装车间,L001,M001,夜班,6493.5,11.8,96.8,99.9
E002723,2026-06-20,焊装车间,L002,M003,白班,13225.8,24.9,114.5,169.56
E002724,2026-06-20,焊装车间,L002,M003,夜班,13175.1,16.6,82.4,199.62
E002725,2026-06-20,总装车间,L003,M003,白班,10013.4,17.4,77.1,143.05
E002726,2026-06-20,总装车间,L003,M003,夜班,7877.9,15.5,74.2,138.21
E002727,2026-06-20,涂装车间,L004,M002,白班,7471.8,15.5,36.2,128.82
E002728,2026-06-20,涂装车间,L004,M002,夜班,8232.7,20.3,41.8,126.66
E002729,2026-06-20,总装车间,L005,M006,白班,15538.0,11.3,35.5,272.6
E002730,2026-06-20,总装车间,L005,M005,夜班,12232.4,11.4,69.6,244.65
E002731,2026-06-20,焊装车间,L006,M005,白班,9515.3,12.3,56.9,226.55
E002732,2026-06-20,焊装车间,L006,M006,夜班,13876.3,11.4,32.4,266.85
E002733,2026-06-20,总装车间,L007,M007,白班,7960.4,12.1,46.3,199.01
E002734,2026-06-20,总装车间,L007,M007,夜班,8162.3,10.3,57.5,189.82
E002735,2026-06-20,检测车间,L008,M004,白班,10116.1,15.4,40.3,134.88
E002736,2026-06-20,检测车间,L008,M007,夜班,11287.6,19.6,94.5,168.47
E002737,2026-06-21,总装车间,L001,M002,白班,6426.1,12.7,39.3,114.75
E002738,2026-06-21,总装车间,L001,M001,夜班,6198.4,19.5,97.3,92.51
E002739,2026-06-21,焊装车间,L002,M004,白班,11518.4,15.7,37.3,209.43
E002740,2026-06-21,焊装车间,L002,M004,夜班,9752.0,9.3,29.1,199.02
E002741,2026-06-21,总装车间,L003,M003,白班,7980.6,12.1,69.9,140.01
E002742,2026-06-21,总装车间,L003,M003,夜班,7650.5,10.0,46.2,150.01
E002743,2026-06-21,涂装车间,L004,M002,白班,6015.0,11.1,24.6,130.76
E002744,2026-06-21,涂装车间,L004,M002,夜班,6141.0,15.7,36.4,133.5
E002745,2026-06-21,总装车间,L005,M006,白班,8641.7,9.3,29.6,246.91
E002746,2026-06-21,总装车间,L005,M006,夜班,10623.9,8.1,25.6,279.58
E002747,2026-06-21,焊装车间,L006,M005,白班,8084.0,8.0,33.6,244.97
E002748,2026-06-21,焊装车间,L006,M006,夜班,11565.7,7.7,25.8,304.36
E002749,2026-06-21,总装车间,L007,M008,白班,7529.3,11.2,22.9,215.12
E002750,2026-06-21,总装车间,L007,M008,夜班,7008.8,9.4,19.1,212.39
E002751,2026-06-21,检测车间,L008,M007,白班,8337.2,9.7,53.1,177.39
E002752,2026-06-21,检测车间,L008,M002,夜班,6343.1,17.2,34.6,113.27
E002753,2026-06-22,总装车间,L001,M002,白班,9291.9,22.4,55.1,116.15
E002754,2026-06-22,总装车间,L001,M001,夜班,8231.3,19.0,97.6,101.62
E002755,2026-06-22,焊装车间,L002,M004,白班,16443.6,20.1,41.8,208.15
E002756,2026-06-22,焊装车间,L002,M004,夜班,14807.5,23.1,40.6,208.56
E002757,2026-06-22,总装车间,L003,M004,白班,9969.8,17.1,34.7,146.61
E002758,2026-06-22,总装车间,L003,M003,夜班,10863.2,24.9,105.9,141.08
E002759,2026-06-22,涂装车间,L004,M002,白班,7398.8,19.2,33.0,121.29
E002760,2026-06-22,涂装车间,L004,M002,夜班,8114.5,14.1,47.6,122.95
E002761,2026-06-22,总装车间,L005,M005,白班,12429.6,12.1,56.9,243.72
E002762,2026-06-22,总装车间,L005,M006,夜班,16019.6,20.4,43.7,254.28
